#RIC,Date[L],Time[L],Type,Open,High,Low,Last,Volume
AA.N,20110318,,End Of Day (from Real-Time),16.28,16.3,16.04,16.11,8812632
AA.N,20110321,,End Of Day (from Real-Time),16.36,16.56,16.27,16.56,3581787
AA.N,20110322,,End Of Day (from Real-Time),16.53,16.55,16.33,16.45,2322182
AA.N,20110323,,End Of Day (from Real-Time),16.41,17.02,16.38,16.95,3961963
AA.N,20110324,,End Of Day (from Real-Time),17.18,17.18,16.86,17.11,3082525
AA.N,20110325,,End Of Day (from Real-Time),17.17,17.23,17.05,17.09,2324934
AA.N,20110328,,End Of Day (from Real-Time),17.09,17.43,17.03,17.24,2935931
AA.N,20110329,,End Of Day (from Real-Time),17.45,17.54,17.27,17.49,2678060
AA.N,20110330,,End Of Day (from Real-Time),17.68,17.75,17.36,17.64,3153210
AA.N,20110331,,End Of Day (from Real-Time),17.59,17.75,17.5,17.65,3360992
AA.N,20110401,,End Of Day (from Real-Time),17.76,17.79,17.41,17.47,3974435
AA.N,20110404,,End Of Day (from Real-Time),17.45,17.64,17.44,17.56,2277049
AA.N,20110405,,End Of Day (from Real-Time),17.56,18.06,17.45,18.05,4551951
AA.N,20110406,,End Of Day (from Real-Time),18.2,18.3,18.1,18.13,4513158
AA.N,20110407,,End Of Day (from Real-Time),18.14,18.29,17.84,18.12,4147107
AA.N,20110408,,End Of Day (from Real-Time),18.28,18.47,17.76,17.92,3987806
AA.N,20110411,,End Of Day (from Real-Time),18.05,18.19,17.65,17.77,4731465
AA.N,20110412,,End Of Day (from Real-Time),16.92,17.1,16.53,16.7,11344745
AA.N,20110413,,End Of Day (from Real-Time),16.86,16.89,16.38,16.55,5539371
AA.N,20110414,,End Of Day (from Real-Time),16.62,16.74,16.45,16.55,4045189
AA.N,20110415,,End Of Day (from Real-Time),16.56,16.59,16.44,16.52,3639196
AA.N,20110418,,End Of Day (from Real-Time),16.34,16.37,15.88,16.14,5905711
AA.N,20110419,,End Of Day (from Real-Time),16.22,16.47,16.17,16.45,4753491
AA.N,20110420,,End Of Day (from Real-Time),16.78,16.8,16.62,16.64,4284393
